,created_at,tweet_id,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,user,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,expanded_urls,rating_numerator,rating_denominator,jpg_url,img_num,dog_category,model,dog_breed,conf,dog_name,entities_hashtags,entities_user_mentions,entities_url,entities_size_large_w,entities_size_large_h
151,2017-04-28 16:08:49+00:00,857989990357356544,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,False,135,Twitter for iPhone,nan,nan,,dog_rates,False,2230,14091,False,False,False,en,,,,,https://twitter.com/dog_rates/status/857989990357356544/photo/1,12,10,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1.0,uncategorized,model 1,french_bulldog,0.43258,Rosie,,,https://t.co/sOl7cFaP5X,1201.0,1600.0
152,2017-04-28 00:00:54+00:00,857746408056729600,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,False,138,Twitter for iPhone,nan,nan,,dog_rates,False,9183,30049,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1",13,10,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1.0,uncategorized,model 1,labrador_retriever,0.919832,Thor,,,https://t.co/7IFn3rkJai,1201.0,1600.0
153,2017-04-27 00:38:11+00:00,857393404942143489,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",False,138,Twitter for iPhone,nan,nan,,dog_rates,False,1414,5173,False,False,False,en,,,,,"https://www.gofundme.com/meeko-needs-heart-surgery,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1",13,10,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3.0,uncategorized,model 1,malamute,0.8415969999999999,None,,,https://t.co/JdNE5oqYEV,444.0,399.0
154,2017-04-26 16:00:39+00:00,857263160327368704,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,False,135,Twitter for iPhone,nan,nan,,dog_rates,False,3911,17820,False,False,False,en,,,,,https://twitter.com/dog_rates/status/857263160327368704/photo/1,13,10,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1.0,uncategorized,model 1,samoyed,0.998021,Oscar,,,https://t.co/e3U4NReleC,1636.0,2048.0
155,2017-04-26 12:48:51+00:00,857214891891077121,@Marc_IRL pixelated af 12/10,False,29,Twitter for iPhone,8.571566780553421e+17,180670967.0,Marc_IRL,dog_rates,False,16,199,False,False,True,en,,,,,,12,10,,,uncategorized,none,unknown,,None,,Marc_IRL,,,
156,2017-04-26 00:33:27+00:00,857029823797047296,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,False,101,Twitter for iPhone,nan,nan,,dog_rates,False,3442,16659,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/857029823797047296/photo/1,https://twitter.com/dog_rates/status/857029823797047296/photo/1",12,10,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2.0,uncategorized,model 1,golden_retriever,0.968623,Zeke,,,https://t.co/uMH5CLjXJu,2048.0,2048.0
157,2017-04-24 16:22:16+00:00,856543823941562368,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,False,137,Twitter for iPhone,nan,nan,,dog_rates,False,2504,14411,False,False,False,en,,,,,https://twitter.com/dog_rates/status/856543823941562368/photo/1,12,10,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1.0,uncategorized,model 1,boston_bull,0.30691,Callie,,,https://t.co/Bh9DtLhIBO,1536.0,2048.0
158,2017-04-24 15:13:52+00:00,856526610513747968,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",False,113,Twitter for iPhone,8.55818117272019e+17,4196983835.0,dog_rates,dog_rates,False,1621,10522,False,False,False,en,,,,,https://twitter.com/dog_rates/status/856526610513747968/photo/1,14,10,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1.0,uncategorized,model 1,old_english_sheepdog,0.798481,None,,,https://t.co/p1hBHCmWnA,1536.0,2048.0
159,2017-04-23 23:26:03+00:00,856288084350160898,@xianmcguire @Jenna_Marbles Kardashians wouldn't be famous if as a society we didn't place enormous value on what they do. The dogs are very deserving of their 14/10,False,166,Twitter for iPhone,nan,nan,,dog_rates,False,15,475,False,False,True,en,,,,,,14,10,,,uncategorized,none,unknown,,None,,jenna_marbles,,,
160,2017-04-23 23:01:59+00:00,856282028240666624,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",False,122,Twitter for iPhone,nan,nan,,dog_rates,False,5478,24615,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",14,10,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4.0,uncategorized,model 1,chihuahua,0.8765430000000001,Cermet,,,https://t.co/GUefqUmZv8,600.0,424.0
161,2017-04-22 19:15:32+00:00,855862651834028034,@dhmontgomery We also gave snoop dogg a 420/10 but I think that predated your research,False,87,Twitter for iPhone,8.558615844633518e+17,194351775.0,dhmontgomery,dog_rates,False,21,299,False,False,True,en,,,,,,420,10,,,uncategorized,none,unknown,,None,,dhmontgomery,,,
162,2017-04-22 19:05:32+00:00,855860136149123072,"@s8n You tried very hard to portray this good boy as not so good, but you have ultimately failed. His goodness shines through. 666/10",False,134,Twitter for iPhone,8.558585356070011e+17,13615722.0,s8n,dog_rates,False,843,4300,False,False,True,en,,,,,,666,10,,,uncategorized,none,unknown,,None,,s8n,,,
163,2017-04-22 18:55:51+00:00,855857698524602368,"HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL"" 13/10 https://t.co/sb73bV5Y7S",False,90,Twitter for iPhone,nan,nan,,dog_rates,True,1818,10544,False,False,False,en,,,,,https://twitter.com/perfy/status/855857318168150016,13,10,,,uncategorized,none,unknown,,None,,,,,
164,2017-04-22 18:31:02+00:00,855851453814013952,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,False,135,Twitter for iPhone,nan,nan,,dog_rates,False,15699,40359,False,False,False,en,,,,,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13,10,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1.0,doggo_puppo,model 1,flat-coated_retriever,0.321676,None,ScienceMarch,,https://t.co/cMhq16isel,2048.0,1536.0
165,2017-04-22 16:18:34+00:00,855818117272018944,I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT 13/10 https://t.co/5BEjzT2Tth,False,111,Twitter for iPhone,nan,nan,,dog_rates,True,4719,23644,False,False,False,en,8.556564310050611e+17,8.556564310050611e+17,"{'url': 'https://t.co/5BEjzT2Tth', 'expanded': 'https://twitter.com/markhalperin/status/855656431005061120', 'display': 'twitter.com/markhalperin/s…'}","{'created_at': 'Sat Apr 22 05:36:05 +0000 2017', 'id': 855656431005061120, 'id_str': '855656431005061120', 'full_text': 'Seriously, @delta??!? https://t.co/j9pZlcDyAU', 'truncated': False, 'display_text_range': [0, 21], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Delta', 'name': 'Delta', 'id': 5920532, 'id_str': '5920532', 'indices': [11, 17]}], 'urls': [], 'media': [{'id': 855656366299467776, 'id_str': '855656366299467776', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/C9_m7oMU0AAtTAj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C9_m7oMU0AAtTAj.jpg', 'url': 'https://t.co/j9pZlcDyAU', 'display_url': 'pic.twitter.com/j9pZlcDyAU', 'expanded_url': 'https://twitter.com/MarkHalperin/status/855656431005061120/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 855656366299467776, 'id_str': '855656366299467776', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/C9_m7oMU0AAtTAj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C9_m7oMU0AAtTAj.jpg', 'url': 'https://t.co/j9pZlcDyAU', 'display_url': 'pic.twitter.com/j9pZlcDyAU', 'expanded_url': 'https://twitter.com/MarkHalperin/status/855656431005061120/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 184136149, 'id_str': '184136149', 'name': 'Mark Halperin', 'screen_name': 'MarkHalperin', 'location': 'New York, NY', 'description': 'If you see a turtle on a fence post....', 'url': 'https://t.co/qAoVHXIaOx', 'entities': {'url': {'urls': [{'url': 'https://t.co/qAoVHXIaOx', 'expanded_url': 'https://markhalperin.substack.com', 'display_url': 'markhalperin.substack.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 294838, 'friends_count': 8393, 'listed_count': 3312, 'created_at': 'Sat Aug 28 19:53:23 +0000 2010', 'favourites_count': 167, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 30248, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1191876444412162048/SQEjuTs6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1191876444412162048/SQEjuTs6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/184136149/1556893334', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2617, 'favorite_count': 13978, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",https://twitter.com/markhalperin/status/855656431005061120,13,10,,,uncategorized,none,unknown,,None,,,,,
166,2017-04-21 16:33:22+00:00,855459453768019968,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",False,139,Twitter for iPhone,nan,nan,,dog_rates,False,7186,26437,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/855459453768019968/photo/1,https://twitter.com/dog_rates/status/855459453768019968/photo/1",12,10,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2.0,uncategorized,model 1,blenheim_spaniel,0.389513,not knwon,,,https://t.co/Xc7uj1C64x,1536.0,2048.0
167,2017-04-19 16:25:34+00:00,854732716440526848,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,False,114,Twitter for iPhone,nan,nan,,dog_rates,False,5265,20167,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",12,10,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1.0,uncategorized,model 1,pembroke,0.6955479999999999,Marlee,,,https://t.co/nJztIEON5s,1151.0,2033.0
168,2017-04-18 23:50:52+00:00,854482394044301312,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,False,101,Twitter for iPhone,nan,nan,,dog_rates,False,5923,25898,False,False,False,en,,,,,https://twitter.com/dog_rates/status/854482394044301312/photo/1,13,10,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1.0,uncategorized,model 1,chihuahua,0.260242,Arya,,,https://t.co/AL4Ahm1Rm5,1536.0,2048.0
169,2017-04-18 16:05:17+00:00,854365224396361728,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,False,116,Twitter for iPhone,nan,nan,,dog_rates,False,4069,16730,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",13,10,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1.0,uncategorized,model 1,pembroke,0.90708,Einstein,,,https://t.co/mdaQhhfpv6,1536.0,2048.0
170,2017-04-17 23:52:16+00:00,854120357044912130,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,False,140,Twitter for iPhone,nan,nan,,dog_rates,False,6477,28384,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",14,10,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4.0,pupper,model 1,black-and-tan_coonhound,0.8548610000000001,None,,,https://t.co/oBL7LEJEzR,750.0,665.0
171,2017-04-17 16:34:26+00:00,854010172552949760,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",False,141,Twitter for iPhone,nan,nan,,dog_rates,False,2750,14390,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",11,10,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1.0,doggo_floofer,model 1,english_springer,0.3547329999999999,None,,,https://t.co/TXdT3tmuYk,2048.0,1462.0
172,2017-04-17 00:03:50+00:00,853760880890318849,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,False,119,Twitter for iPhone,nan,nan,,dog_rates,False,5040,25372,False,False,False,en,,,,,https://twitter.com/dog_rates/status/853760880890318849/photo/1,12,10,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1.0,uncategorized,model 1,miniature_pinscher,0.292519,Alice,,,https://t.co/yT4vw8y77x,1536.0,2048.0
173,2017-04-16 16:00:07+00:00,853639147608842240,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,False,109,Twitter for iPhone,nan,nan,,dog_rates,False,8719,30793,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",13,10,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1.0,uncategorized,model 1,german_shepherd,0.509879,None,,,https://t.co/wiQZIsaWUe,1537.0,2048.0
174,2017-04-15 17:32:18+00:00,853299958564483072,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,False,126,Twitter for iPhone,nan,nan,,dog_rates,False,3117,13760,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",13,10,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1.0,uncategorized,none,unknown,,Rumpole,,,https://t.co/EX9Z3EXlVP,1536.0,2048.0
175,2017-04-14 15:51:39+00:00,852912242202992640,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",False,140,Twitter for iPhone,nan,nan,,dog_rates,False,1563,8017,False,False,False,en,,,,,"https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",12,10,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1.0,uncategorized,model 1,great_dane,0.7837649999999999,Benny,,,https://t.co/7gx2LksT3U,600.0,400.0
176,2017-04-13 23:59:28+00:00,852672615818899456,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,False,114,Twitter for iPhone,nan,nan,,dog_rates,False,1875,13247,False,False,False,en,,,,,https://twitter.com/dog_rates/status/852672615818899456/photo/1,12,10,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1.0,uncategorized,model 1,golden_retriever,0.7112350000000001,Aspen,,,https://t.co/VlyBzOXHEW,2048.0,1364.0
177,2017-04-13 16:05:56+00:00,852553447878664193,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,False,125,Twitter for iPhone,nan,nan,,dog_rates,False,3064,14502,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",13,10,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1.0,uncategorized,model 1,bloodhound,0.186498,Jarod,,,https://t.co/ArnxkyD2kC,1537.0,2048.0
178,2017-04-13 00:03:59+00:00,852311364735569921,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,False,120,Twitter for iPhone,nan,nan,,dog_rates,False,8710,29536,False,False,False,en,,,,,https://twitter.com/dog_rates/status/852311364735569921/photo/1,13,10,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,1.0,uncategorized,none,unknown,,Wiggles,,,https://t.co/2d370P0OEg,2047.0,1429.0
179,2017-04-12 18:25:07+00:00,852226086759018497,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",False,138,Twitter Web Client,nan,nan,,dog_rates,False,5972,17839,False,False,False,en,,,,,https://twitter.com/dog_rates/status/852226086759018497/video/1,14,10,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,1.0,uncategorized,none,unknown,,General,,,https://t.co/NP5JW8LnmW,1280.0,720.0
180,2017-04-12 16:00:27+00:00,852189679701164033,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,False,136,Twitter for iPhone,nan,nan,,dog_rates,False,1399,10264,False,False,False,en,,,,,https://twitter.com/dog_rates/status/852189679701164033/photo/1,12,10,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1.0,uncategorized,model 2,bernese_mountain_dog,0.4153739999999999,Sailor,,,https://t.co/jrFzScKWEG,1536.0,2048.0
181,2017-04-11 00:24:08+00:00,851591660324737024,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,False,141,Twitter for iPhone,nan,nan,,dog_rates,False,3070,14553,False,False,False,en,,,,,https://twitter.com/dog_rates/status/851591660324737024/photo/1,11,10,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1.0,uncategorized,model 1,cardigan,0.394507,None,,,https://t.co/BMtfCmNbnS,1536.0,2048.0
182,2017-04-10 16:00:07+00:00,851464819735769094,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,False,141,Twitter for iPhone,nan,nan,,dog_rates,False,6193,21682,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1",14,10,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,2.0,uncategorized,none,unknown,,Iggy,,,https://t.co/E4a0R9my1M,1334.0,1000.0
183,2017-04-10 00:06:42+00:00,851224888060895234,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",False,138,Twitter for iPhone,nan,nan,,dog_rates,False,5070,18538,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1",13,10,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3.0,uncategorized,model 3,standard_poodle,0.00568265,Snoop,,,https://t.co/iHYfZdz444,1536.0,2048.0
184,2017-04-08 16:54:09+00:00,850753642995093505,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",False,138,Twitter for iPhone,nan,nan,,dog_rates,False,7969,27441,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",11,10,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1.0,uncategorized,model 1,pug,0.996952,Kyle,,,https://t.co/hLQ2Ilg2uN,1536.0,2048.0
185,2017-04-07 16:10:12+00:00,850380195714523136,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,False,141,Twitter for iPhone,nan,nan,,dog_rates,False,2291,11726,False,False,False,en,,,,,https://twitter.com/dog_rates/status/850380195714523136/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1.0,uncategorized,model 1,yorkshire_terrier,0.2490119999999999,Leo,,,https://t.co/FXZQtBcnTO,640.0,800.0
186,2017-04-07 13:04:55+00:00,850333567704068097,@markhoppus MARK THAT DOG HAS SEEN AND EXPERIENCED MANY THINGS. PROBABLY LOST OTHER EAR DOING SOMETHING HEROIC. 13/10 HUG THE DOG HOPPUS,False,137,Twitter for iPhone,8.503288187788206e+17,21955058.0,markhoppus,dog_rates,False,300,3107,False,False,True,en,,,,,,13,10,,,uncategorized,none,unknown,,None,,markhoppus,,,
187,2017-04-07 00:38:06+00:00,850145622816686080,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,False,110,Twitter for iPhone,nan,nan,,dog_rates,False,3337,14642,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",11,10,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2.0,uncategorized,model 2,kelpie,0.10539,Riley,,,https://t.co/PCX25VV78l,1536.0,2048.0
188,2017-04-06 16:18:05+00:00,850019790995546112,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,False,94,Twitter for iPhone,nan,nan,,dog_rates,False,4299,18273,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12,10,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3.0,pupper,model 1,shetland_sheepdog,0.759907,Boomer,,,https://t.co/ecb3LvExde,1536.0,2048.0
189,2017-04-06 00:13:11+00:00,849776966551130114,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,False,136,Twitter for iPhone,nan,nan,,dog_rates,False,6700,27189,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12,10,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2.0,uncategorized,model 1,chihuahua,0.292092,None,,,https://t.co/TCMC90mSOT,1535.0,1905.0
190,2017-04-05 00:04:08+00:00,849412302885593088,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,False,108,Twitter for iPhone,nan,nan,,dog_rates,False,2785,14285,False,False,False,en,,,,,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",12,10,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4.0,uncategorized,model 1,schipperke,0.907559,Noosh,,,https://t.co/Uq3ChFgWA3,1536.0,2048.0
191,2017-04-04 19:03:06+00:00,849336543269576704,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",False,137,Twitter for iPhone,nan,nan,,dog_rates,False,1658,10252,False,False,False,en,,,,,https://twitter.com/dog_rates/status/849336543269576704/photo/1,11,10,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1.0,uncategorized,none,unknown,,None,,,https://t.co/jqPk1BZ6xu,1549.0,2048.0
192,2017-04-04 00:12:06+00:00,849051919805034497,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,False,108,Twitter for iPhone,nan,nan,,dog_rates,False,7488,37877,False,False,False,en,,,,,https://twitter.com/dog_rates/status/849051919805034497/photo/1,13,10,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1.0,uncategorized,none,unknown,,Kevin,,,https://t.co/r6GjO6MbZz,1536.0,2048.0
